event_id,origintime,magnitude,magnitude_source,max_mmi,latitude,longitude,depth_km,err_lat,err_lon,err_depth,err_origintime,state,county,status
14372,2019-07-25 02:51:04,2.1,OGS,None,35.84033333,-98.07716667,6.37,0.21,0.21,0.8,None,Oklahoma,Kingfisher,Reviewed
14392,2019-07-25 03:03:16,2.0,OGS,None,35.84016667,-98.08116667,7.0,0.21,0.21,0.8,None,Oklahoma,Kingfisher,Reviewed
14414,2019-07-25 03:16:44,1.7,OGS,None,36.038,-98.08966667,3.93,0.14,0.14,0.4,None,Oklahoma,Kingfisher,Reviewed
14342,2019-07-25 03:46:35,2.6,OGS,None,36.03033333,-98.08983333,6.07,0.14,0.14,0.3,None,Oklahoma,Kingfisher,Reviewed
14358,2019-07-25 04:04:43,2.3,OGS,None,36.03083333,-98.08916667,6.26,0.14,0.14,0.4,None,Oklahoma,Kingfisher,Reviewed
14412,2019-07-25 04:32:12,2.1,OGS,None,35.84,-98.084,6.79,0.28,0.28,0.9,None,Oklahoma,Kingfisher,Reviewed
14364,2019-07-25 04:39:45,2.3,OGS,None,35.83833333,-98.08483333,7.0,0.21,0.21,0.7,None,Oklahoma,Kingfisher,Reviewed
15699,2019-07-25 05:48:18,3.6,USGS,None,35.843,-98.076,6.45,0.07,0.07,0.4,None,Oklahoma,Kingfisher,Reviewed
14339,2019-07-25 06:02:34,2.7,OGS,None,35.84216667,-98.07766667,7.15,0.07,0.07,0.4,None,Oklahoma,Kingfisher,Reviewed
14418,2019-07-25 06:43:02,1.6,OGS,None,35.84683333,-98.0745,7.71,0.21,0.21,0.8,None,Oklahoma,Kingfisher,Reviewed
14369,2019-07-25 06:45:42,2.0,OGS,None,35.8455,-98.07416667,7.17,0.14,0.14,0.4,None,Oklahoma,Kingfisher,Reviewed
14403,2019-07-25 06:54:47,1.3,OGS,None,36.5015,-98.55766667,4.31,0.35,0.35,1.0,None,Oklahoma,Major,Reviewed
14345,2019-07-25 07:35:56,2.5,OGS,None,35.84166667,-98.078,7.72,0.07,0.07,0.5,None,Oklahoma,Kingfisher,Reviewed
14409,2019-07-25 07:41:31,1.9,OGS,None,35.84183333,-98.0785,7.16,0.14,0.14,0.4,None,Oklahoma,Kingfisher,Reviewed
14351,2019-07-25 09:18:08,2.1,OGS,None,35.84733333,-98.0735,7.74,0.14,0.14,0.6,None,Oklahoma,Kingfisher,Reviewed
14333,2019-07-25 09:39:49,3.3,OGS,None,35.84266667,-98.07566667,7.46,0.07,0.07,0.4,None,Oklahoma,Kingfisher,Reviewed
14354,2019-07-25 10:54:29,1.8,OGS,None,35.85166667,-98.06583333,7.32,0.28,0.28,1.1,None,Oklahoma,Kingfisher,Reviewed
14348,2019-07-25 12:18:00,2.4,OGS,None,35.841,-98.0805,7.73,0.14,0.14,0.6,None,Oklahoma,Kingfisher,Reviewed
14336,2019-07-25 12:56:20,2.4,OGS,None,35.8415,-98.079,6.55,0.14,0.14,0.5,None,Oklahoma,Kingfisher,Reviewed
14361,2019-07-25 14:55:22,1.6,OGS,None,36.521,-98.9865,6.82,0.21,0.21,0.2,None,Oklahoma,Woodward,Reviewed
14384,2019-07-25 15:40:32,2.0,OGS,None,35.86633333,-98.06183333,5.88,0.35,0.35,1.2,None,Oklahoma,Kingfisher,Reviewed
14388,2019-07-25 15:40:33,2.3,OGS,None,35.85283333,-98.0815,7.13,0.42,0.42,1.4,None,Oklahoma,Kingfisher,Reviewed
14406,2019-07-25 16:16:44,2.4,OGS,None,35.84183333,-98.0785,7.78,0.14,0.14,0.5,None,Oklahoma,Kingfisher,Reviewed
14426,2019-07-25 18:10:23,3.3,OGS,None,35.84166667,-98.0785,7.47,0.14,0.14,0.5,None,Oklahoma,Kingfisher,Reviewed
14434,2019-07-25 18:55:03,2.0,OGS,None,36.939,-97.81116667,6.48,0.21,0.21,0.5,None,Oklahoma,Grant,Reviewed
14439,2019-07-25 19:14:02,2.0,OGS,None,36.938,-97.80983333,6.14,0.28,0.28,0.6,None,Oklahoma,Grant,Reviewed
14448,2019-07-25 20:09:18,2.1,OGS,None,36.94183333,-97.81516667,7.86,0.21,0.21,0.4,None,Oklahoma,Grant,Reviewed
14456,2019-07-25 20:45:27,1.8,OGS,None,36.422,-96.8955,7.07,0.21,0.21,0.3,None,Oklahoma,Pawnee,Reviewed
14531,2019-07-25 21:31:45,2.3,OGS,None,36.52183333,-98.986,6.33,0.21,0.21,0.3,None,Oklahoma,Woodward,Reviewed
14463,2019-07-25 21:37:16,2.9,OGS,None,33.27663422,-97.85715485,5.0,2.87,4.26,0.0,0.54927721,Texas,Wise,Preliminary
14534,2019-07-25 22:59:46,1.6,OGS,None,36.4645,-98.81833333,5.49,0.14,0.14,0.3,None,Oklahoma,Woods,Reviewed
14542,2019-07-25 23:08:11,1.9,OGS,None,35.8505,-98.0705,7.85,0.21,0.21,0.7,None,Oklahoma,Kingfisher,Reviewed
14545,2019-07-25 23:08:11,1.9,OGS,None,35.8255,-98.066,6.97,0.57,0.57,0.7,None,Oklahoma,Canadian,Reviewed
14548,2019-07-26 01:01:43,1.1,OGS,None,36.52366667,-98.987,7.12,0.21,0.21,0.2,None,Oklahoma,Woodward,Reviewed
14853,2019-07-26 01:03:39,1.9,OGS,None,36.52116667,-98.989,6.96,0.21,0.21,0.2,None,Oklahoma,Woodward,Reviewed
14861,2019-07-26 01:15:46,1.3,OGS,None,36.5285,-98.98566667,6.61,0.35,0.35,0.3,None,Oklahoma,Woodward,Reviewed
14870,2019-07-26 02:02:24,1.4,OGS,None,36.524,-98.98766667,6.8,0.21,0.21,0.2,None,Oklahoma,Woodward,Reviewed
14890,2019-07-26 02:28:55,1.9,OGS,None,35.85133333,-98.064,7.34,0.21,0.21,0.7,None,Oklahoma,Kingfisher,Reviewed
14902,2019-07-26 02:28:56,2.0,OGS,None,35.84816667,-98.06083333,6.65,0.49,0.49,1.0,None,Oklahoma,Kingfisher,Reviewed
14907,2019-07-26 03:57:53,1.6,OGS,None,36.359,-98.153,6.33,0.14,0.14,0.3,None,Oklahoma,Alfalfa,Reviewed
14910,2019-07-26 04:29:01,2.0,OGS,None,35.846,-98.0715,5.0,0.21,0.21,0.7,None,Oklahoma,Kingfisher,Reviewed
15022,2019-07-26 04:29:01,2.0,OGS,None,35.846,-98.07283333,6.8,0.21,0.21,0.6,None,Oklahoma,Kingfisher,Reviewed
15024,2019-07-26 04:29:02,1.9,OGS,None,35.82833333,-98.07383333,7.0,0.35,0.35,0.9,None,Oklahoma,Canadian,Reviewed
14916,2019-07-26 04:55:32,1.7,OGS,None,35.8395,-98.08066667,7.98,0.14,0.14,0.5,None,Oklahoma,Kingfisher,Reviewed
14527,2019-07-26 07:27:22,2.2,OGS,None,36.03,-98.096,5.39,0.14,0.14,0.4,None,Oklahoma,Kingfisher,Reviewed
14893,2019-07-26 09:05:17,2.7,OGS,None,36.36116667,-98.1515,7.76,0.14,0.14,0.4,None,Oklahoma,Alfalfa,Reviewed
14919,2019-07-26 09:30:17,1.5,OGS,None,36.5235,-98.98616667,6.5,0.28,0.28,0.3,None,Oklahoma,Woodward,Reviewed
14896,2019-07-26 11:06:14,2.2,OGS,None,36.45833333,-98.76333333,7.94,0.14,0.14,0.2,None,Oklahoma,Major,Reviewed
14913,2019-07-26 12:15:32,2.1,OGS,None,35.837,-98.08133333,7.88,0.14,0.14,0.5,None,Oklahoma,Kingfisher,Reviewed
14923,2019-07-26 12:20:50,1.7,OGS,None,35.834,-98.084,6.0,0.21,0.21,0.9,None,Oklahoma,Canadian,Reviewed
14899,2019-07-26 13:00:27,1.8,OGS,None,35.09733333,-96.32233333,4.28,0.28,0.28,0.8,None,Oklahoma,Hughes,Reviewed
14905,2019-07-26 13:02:24,1.5,OGS,None,35.09316667,-96.32866667,5.38,0.42,0.42,1.1,None,Oklahoma,Hughes,Reviewed
14889,2019-07-26 13:32:06,2.3,OGS,None,36.8685,-97.44233333,5.0,0.35,0.35,0.9,None,Oklahoma,Kay,Reviewed
14570,2019-07-26 14:06:21,1.8,OGS,None,36.52466667,-98.98566667,6.38,0.14,0.14,0.2,None,Oklahoma,Woodward,Reviewed
14565,2019-07-26 16:33:03,2.3,OGS,None,35.84616667,-98.07316667,7.35,0.14,0.14,0.5,None,Oklahoma,Kingfisher,Reviewed
14567,2019-07-26 16:33:03,2.0,OGS,None,35.8265,-98.08766667,4.63,0.35,0.35,0.8,None,Oklahoma,Canadian,Reviewed
14555,2019-07-26 16:57:49,1.9,OGS,None,35.837,-98.08366667,7.92,0.28,0.28,0.9,None,Oklahoma,Kingfisher,Reviewed
14557,2019-07-26 16:57:50,2.0,OGS,None,35.83066667,-98.09316667,7.0,0.42,0.42,1.0,None,Oklahoma,Canadian,Reviewed
14560,2019-07-26 18:52:23,2.8,OGS,None,35.83183333,-98.09083333,7.75,0.14,0.14,0.5,None,Oklahoma,Canadian,Reviewed
14562,2019-07-26 18:52:24,2.4,OGS,None,35.82983333,-98.08366667,5.2,0.28,0.28,1.0,None,Oklahoma,Canadian,Reviewed
14797,2019-07-26 22:28:09,1.7,OGS,None,35.833,-98.09016667,6.75,0.21,0.21,0.5,None,Oklahoma,Canadian,Reviewed
14735,2019-07-26 23:02:21,2.2,OGS,None,35.83366667,-98.08966667,7.17,0.14,0.14,0.4,None,Oklahoma,Canadian,Reviewed
14738,2019-07-26 23:02:47,2.0,OGS,None,35.83366667,-98.0885,7.65,0.21,0.21,0.6,None,Oklahoma,Canadian,Reviewed
14810,2019-07-26 23:27:54,1.7,OGS,None,35.8405,-98.085,6.0,0.28,0.28,1.0,None,Oklahoma,Kingfisher,Reviewed
14808,2019-07-26 23:47:33,1.8,OGS,None,35.8405,-98.0855,7.3,0.49,0.49,1.2,None,Oklahoma,Kingfisher,Reviewed
14779,2019-07-27 01:12:04,2.0,OGS,None,35.83883333,-98.08633333,6.0,0.28,0.28,1.0,None,Oklahoma,Kingfisher,Reviewed
14795,2019-07-27 01:15:59,1.5,OGS,None,35.83433333,-98.09083333,7.35,0.35,0.35,1.3,None,Oklahoma,Canadian,Reviewed
14696,2019-07-27 04:23:28,3.5,OGS,None,35.831,-98.09066667,7.37,0.14,0.14,0.5,None,Oklahoma,Canadian,Reviewed
14788,2019-07-27 04:49:50,1.9,OGS,None,35.83833333,-98.08683333,7.82,0.21,0.21,0.7,None,Oklahoma,Kingfisher,Reviewed
14774,2019-07-27 04:54:50,1.9,OGS,None,35.84366667,-98.08333333,6.72,0.28,0.28,1.1,None,Oklahoma,Kingfisher,Reviewed
14710,2019-07-27 05:14:16,2.5,OGS,None,35.84333333,-98.07766667,5.0,0.14,0.14,0.5,None,Oklahoma,Kingfisher,Reviewed
14767,2019-07-27 05:20:28,2.0,OGS,None,36.53566667,-98.9665,7.11,0.14,0.14,0.2,None,Oklahoma,Woodward,Reviewed
14764,2019-07-27 05:46:40,1.4,OGS,None,35.84566667,-98.07516667,8.35,0.28,0.28,5.0,None,Oklahoma,Kingfisher,Reviewed
14815,2019-07-27 06:03:53,1.3,OGS,None,36.30066667,-98.93483333,6.97,0.42,0.42,0.5,None,Oklahoma,Dewey,Reviewed
14762,2019-07-27 06:34:55,1.7,OGS,None,35.88066667,-98.08683333,4.7,0.85,0.85,1.2,None,Oklahoma,Kingfisher,Reviewed
15067,2019-07-27 06:39:52,2.0,OGS,None,37.39116667,-97.49383333,2.08,0.42,0.42,0.8,None,Kansas,Sedgwick,Reviewed
14713,2019-07-27 07:03:14,2.4,OGS,None,35.83183333,-98.09166667,7.81,0.21,0.21,0.9,None,Oklahoma,Canadian,Reviewed
14803,2019-07-27 07:41:40,1.9,OGS,None,35.83616667,-98.08766667,7.0,0.14,0.14,0.7,None,Oklahoma,Canadian,Reviewed
14732,2019-07-27 08:33:18,2.1,OGS,None,36.18735504,-97.4160614,1.43,0.99,1.08,1.32,0.21006284,Oklahoma,Noble,Reviewed
14800,2019-07-27 09:38:27,1.8,OGS,None,36.83716667,-97.7395,7.44,0.14,0.14,0.4,None,Oklahoma,Grant,Reviewed
14806,2019-07-27 10:58:15,1.6,OGS,None,35.84783333,-98.07266667,7.24,0.21,0.21,0.8,None,Oklahoma,Kingfisher,Reviewed
14716,2019-07-27 12:01:09,2.5,OGS,None,35.834,-98.09066667,5.0,0.14,0.14,1.0,None,Oklahoma,Canadian,Reviewed
14699,2019-07-27 12:52:50,3.1,OGS,None,35.83433333,-98.089,6.81,0.14,0.14,0.4,None,Oklahoma,Canadian,Reviewed
14760,2019-07-27 15:03:30,2.2,OGS,None,36.52216667,-98.98666667,6.26,0.28,0.28,0.3,None,Oklahoma,Woodward,Reviewed
15064,2019-07-27 15:37:25,2.0,OGS,None,37.0585,-97.36283333,7.39,0.49,0.49,0.9,None,Kansas,Sumner,Reviewed
14790,2019-07-27 21:29:56,1.7,OGS,None,35.8365,-98.08733333,5.0,0.21,0.21,1.0,None,Oklahoma,Canadian,Reviewed
14743,2019-07-27 23:04:06,2.2,OGS,None,35.83866667,-98.0825,8.08,0.21,0.21,7.2,None,Oklahoma,Kingfisher,Reviewed
14777,2019-07-27 23:11:39,2.2,OGS,None,35.839,-98.08333333,5.97,0.21,0.21,0.8,None,Oklahoma,Kingfisher,Reviewed
14813,2019-07-28 04:22:31,1.4,OGS,None,35.54166667,-96.76033333,5.0,0.21,0.21,0.5,None,Oklahoma,Lincoln,Reviewed
14741,2019-07-28 04:27:35,0.8,OGS,None,36.47733333,-98.79766667,5.87,0.28,0.28,0.5,None,Oklahoma,Woods,Reviewed
14785,2019-07-28 05:24:39,1.9,OGS,None,36.42136002,-96.92391968,2.75,1.55,1.72,1.82,0.39241946,Oklahoma,Pawnee,Reviewed
14720,2019-07-28 09:26:39,2.3,OGS,None,35.85116667,-98.06866667,7.23,0.21,0.21,0.9,None,Oklahoma,Kingfisher,Reviewed
14746,2019-07-28 09:31:17,2.1,OGS,None,35.85066667,-98.06833333,6.78,0.21,0.21,0.7,None,Oklahoma,Kingfisher,Reviewed
14749,2019-07-28 09:32:23,1.9,OGS,None,35.85116667,-98.06966667,8.18,0.21,0.21,4.6,None,Oklahoma,Kingfisher,Reviewed
15070,2019-07-28 12:25:27,1.9,OGS,None,37.215,-98.48266667,5.01,0.35,0.35,0.8,None,Kansas,Barber,Reviewed
14757,2019-07-28 13:41:25,2.1,OGS,None,35.83616667,-98.087,6.22,0.21,0.21,0.8,None,Oklahoma,Canadian,Reviewed
14754,2019-07-28 21:31:40,2.1,OGS,None,35.85216667,-98.072,5.0,0.21,0.21,1.0,None,Oklahoma,Kingfisher,Reviewed
14751,2019-07-29 01:56:30,1.8,OGS,None,35.1315,-95.34983333,5.0,0.57,0.57,2.4,None,Oklahoma,Pittsburg,Reviewed
14793,2019-07-29 05:47:26,2.0,OGS,None,36.276,-97.5045,6.93,0.21,0.21,0.5,None,Oklahoma,Noble,Reviewed
14723,2019-07-29 06:19:34,2.3,OGS,None,35.8395,-98.083,7.74,0.14,0.14,0.7,None,Oklahoma,Kingfisher,Reviewed
14770,2019-07-29 07:08:46,2.0,OGS,None,36.52383333,-98.98666667,6.96,0.21,0.21,0.2,None,Oklahoma,Woodward,Reviewed
14702,2019-07-29 07:24:02,2.3,OGS,None,35.83833333,-98.0855,6.89,0.14,0.14,0.6,None,Oklahoma,Kingfisher,Reviewed
14941,2019-07-29 09:39:21,1.7,OGS,None,35.85566667,-98.06466667,7.86,0.28,0.28,0.7,None,Oklahoma,Kingfisher,Reviewed
14782,2019-07-29 15:30:21,2.0,OGS,None,35.13083333,-97.619,6.61,0.28,0.28,0.6,None,Oklahoma,McClain,Reviewed
14855,2019-07-29 22:11:31,2.1,OGS,None,36.68416667,-95.36966667,0.0,1.13,1.13,0.9,None,Oklahoma,Rogers,Reviewed
14847,2019-07-29 22:14:11,2.5,OGS,None,35.80883333,-98.11266667,5.0,0.14,0.14,0.5,None,Oklahoma,Canadian,Reviewed
14850,2019-07-30 01:11:40,2.3,OGS,None,35.12983333,-95.34333333,5.0,0.35,0.35,1.6,None,Oklahoma,Pittsburg,Reviewed
14858,2019-07-30 03:03:55,2.1,OGS,None,35.12983333,-95.35016667,5.0,0.42,0.42,1.9,None,Oklahoma,Pittsburg,Reviewed
14867,2019-07-30 03:18:28,1.7,OGS,None,36.28533333,-97.5135,7.0,0.14,0.14,0.5,None,Oklahoma,Noble,Reviewed
14864,2019-07-30 03:26:12,2.0,OGS,None,35.1355,-95.348,5.0,0.42,0.42,1.9,None,Oklahoma,Pittsburg,Reviewed
14878,2019-07-30 04:29:06,1.5,OGS,None,35.8515,-98.0665,5.0,0.21,0.21,0.6,None,Oklahoma,Kingfisher,Reviewed
14881,2019-07-30 04:56:25,1.7,OGS,None,36.28716667,-97.51316667,6.97,0.21,0.21,0.6,None,Oklahoma,Noble,Reviewed
14875,2019-07-30 09:15:01,1.8,OGS,None,35.237,-97.74183333,5.91,0.35,0.35,0.6,None,Oklahoma,Grady,Reviewed
14839,2019-07-30 09:30:13,2.1,OGS,None,37.54886627,-97.64807892,31.58,7.39,4.7,7.13,0.82447918,Kansas,Sedgwick,Preliminary
14884,2019-07-30 10:26:15,1.4,OGS,None,35.7845,-96.6955,7.87,0.21,0.21,0.5,None,Oklahoma,Lincoln,Reviewed
14873,2019-07-30 11:23:57,1.7,OGS,None,35.94266667,-97.6955,5.0,0.14,0.14,0.4,None,Oklahoma,Logan,Reviewed
14921,2019-07-30 14:47:40,1.5,OGS,None,35.83216667,-98.09033333,7.0,0.28,0.28,0.8,None,Oklahoma,Canadian,Reviewed
14924,2019-07-30 14:47:41,1.4,OGS,None,35.83216667,-98.08666667,7.0,0.49,0.49,1.2,None,Oklahoma,Canadian,Reviewed
14934,2019-07-30 17:22:54,1.7,OGS,None,35.8555,-98.06583333,7.85,0.21,0.21,0.7,None,Oklahoma,Kingfisher,Reviewed
14936,2019-07-30 17:22:55,1.6,OGS,None,35.85066667,-98.06066667,5.95,0.42,0.42,1.1,None,Oklahoma,Kingfisher,Reviewed
14932,2019-07-30 17:58:12,1.7,OGS,None,35.85866667,-98.05516667,5.0,0.35,0.35,1.0,None,Oklahoma,Kingfisher,Reviewed
14939,2019-07-30 19:19:32,1.3,OGS,None,35.78883333,-96.99133333,5.47,0.21,0.21,0.5,None,Oklahoma,Lincoln,Reviewed
14949,2019-07-30 21:29:25,2.1,OGS,None,35.84183333,-98.0815,7.3,0.14,0.14,0.4,None,Oklahoma,Kingfisher,Reviewed
15009,2019-07-31 01:30:28,1.0,OGS,None,35.838,-98.085,7.0,0.64,0.64,1.1,None,Oklahoma,Kingfisher,Reviewed
15014,2019-07-31 01:30:29,1.0,OGS,None,35.80666667,-98.074,7.0,0.64,0.64,1.4,None,Oklahoma,Canadian,Reviewed
14996,2019-07-31 04:10:26,2.0,OGS,None,35.28733333,-97.75283333,6.37,0.35,0.35,0.6,None,Oklahoma,Grady,Reviewed
15020,2019-07-31 04:40:47,1.5,OGS,None,35.53316667,-96.761,7.94,0.14,0.14,0.5,None,Oklahoma,Lincoln,Reviewed
15017,2019-07-31 05:06:55,2.1,OGS,None,35.84033333,-98.0825,6.39,0.14,0.14,0.6,None,Oklahoma,Kingfisher,Reviewed
14993,2019-07-31 07:13:55,2.1,OGS,None,35.13383333,-95.3415,5.0,0.28,0.28,1.5,None,Oklahoma,Pittsburg,Reviewed
14990,2019-07-31 07:28:19,2.2,OGS,None,36.53066667,-98.97916667,7.23,0.14,0.14,0.2,None,Oklahoma,Woodward,Reviewed
14987,2019-07-31 08:27:42,2.2,OGS,None,35.8515,-98.06633333,6.42,0.14,0.14,0.7,None,Oklahoma,Kingfisher,Reviewed
14984,2019-07-31 08:45:26,2.5,OGS,None,36.525,-98.98566667,6.65,0.14,0.14,0.2,None,Oklahoma,Woodward,Reviewed
15007,2019-07-31 08:49:07,1.2,OGS,None,36.83583333,-97.74583333,7.38,0.35,0.35,0.7,None,Oklahoma,Grant,Reviewed
14999,2019-07-31 08:49:31,1.8,OGS,None,36.83183333,-97.73916667,6.44,0.28,0.28,0.6,None,Oklahoma,Grant,Reviewed
14981,2019-07-31 12:20:05,1.1,OGS,None,36.4185,-96.89616667,7.23,0.35,0.35,0.4,None,Oklahoma,Pawnee,Reviewed
15012,2019-07-31 13:47:27,2.0,OGS,None,35.8665,-98.05666667,5.05,0.35,0.35,1.1,None,Oklahoma,Kingfisher,Reviewed
15050,2019-07-31 21:47:15,1.8,OGS,None,35.84133333,-98.077,6.88,0.14,0.14,0.7,None,Oklahoma,Kingfisher,Reviewed
15048,2019-07-31 22:59:56,2.2,OGS,None,35.83183333,-98.089,5.0,0.28,0.28,1.2,None,Oklahoma,Canadian,Reviewed
15056,2019-08-01 00:03:40,1.9,OGS,None,35.28533333,-97.76166667,6.35,0.28,0.28,0.5,None,Oklahoma,Grady,Reviewed
15053,2019-08-01 01:06:43,1.8,OGS,None,35.834,-98.08766667,5.0,0.21,0.21,1.0,None,Oklahoma,Canadian,Reviewed
15058,2019-08-01 05:26:35,1.4,OGS,None,35.82566667,-98.09933333,6.4,0.28,0.28,1.0,None,Oklahoma,Canadian,Reviewed
15061,2019-08-01 09:15:16,1.5,OGS,None,36.3125,-97.1695,6.95,0.35,0.35,0.6,None,Oklahoma,Noble,Reviewed
15077,2019-08-01 16:33:24,2.0,OGS,None,35.83533333,-98.08366667,4.6,0.21,0.21,0.6,None,Oklahoma,Canadian,Reviewed
15081,2019-08-01 17:24:26,1.4,OGS,None,35.04583333,-97.69016667,5.85,0.35,0.35,0.9,None,Oklahoma,McClain,Reviewed
15091,2019-08-01 21:13:53,2.5,OGS,None,35.84666667,-98.07433333,7.81,0.21,0.21,0.7,None,Oklahoma,Kingfisher,Reviewed
15093,2019-08-01 21:13:54,2.3,OGS,None,35.84333333,-98.06233333,7.0,0.42,0.42,1.3,None,Oklahoma,Kingfisher,Reviewed
15156,2019-08-01 21:57:48,1.8,OGS,None,36.70083333,-97.66833333,5.49,0.28,0.28,0.6,None,Oklahoma,Grant,Reviewed
15183,2019-08-02 02:04:44,1.6,OGS,None,35.841,-98.0665,5.93,0.42,0.42,0.9,None,Oklahoma,Kingfisher,Reviewed
15184,2019-08-02 02:04:45,0.9,OGS,None,35.853,-98.05133333,7.0,0.49,0.49,1.2,None,Oklahoma,Kingfisher,Reviewed
15153,2019-08-02 02:47:19,1.9,OGS,None,35.82133333,-98.09966667,5.0,0.21,0.21,1.1,None,Oklahoma,Canadian,Reviewed
15158,2019-08-02 03:53:52,1.4,OGS,None,35.04683333,-97.692,6.52,0.42,0.42,0.8,None,Oklahoma,McClain,Reviewed
15160,2019-08-02 03:53:53,1.9,OGS,None,35.05715561,-97.68452454,3.08,2.77,3.55,3.73,1.02696153,Oklahoma,McClain,Reviewed
15146,2019-08-02 05:48:11,1.9,OGS,None,35.05083333,-97.69183333,8.07,0.28,0.28,4.1,None,Oklahoma,McClain,Reviewed
15150,2019-08-02 05:48:14,2.0,OGS,None,35.04816667,-97.725,5.0,0.92,0.92,11.3,None,Oklahoma,McClain,Reviewed
15181,2019-08-02 06:34:58,0.8,OGS,None,35.31,-97.67583333,7.0,0.78,0.78,1.1,None,Oklahoma,Canadian,Reviewed
15176,2019-08-02 07:26:14,1.1,OGS,None,35.26966667,-97.64933333,7.27,0.64,0.64,1.0,None,Oklahoma,McClain,Reviewed
15180,2019-08-02 07:26:15,1.3,OGS,None,35.27916667,-97.66683333,4.16,0.42,0.42,1.1,None,Oklahoma,McClain,Reviewed
15137,2019-08-02 07:33:40,1.4,OGS,None,35.27916667,-97.6475,5.94,0.28,0.28,1.0,None,Oklahoma,McClain,Reviewed
15133,2019-08-02 07:33:50,1.9,OGS,None,35.29533333,-97.669,6.63,0.28,0.28,0.5,None,Oklahoma,McClain,Reviewed
15143,2019-08-02 07:52:05,1.5,OGS,None,36.83166667,-97.74316667,7.32,0.42,0.42,0.8,None,Oklahoma,Grant,Reviewed
15178,2019-08-02 09:33:35,1.5,OGS,None,35.82583333,-98.09633333,7.0,0.35,0.35,0.8,None,Oklahoma,Canadian,Reviewed
15177,2019-08-02 09:33:36,1.4,OGS,None,35.81616667,-98.098,5.0,0.57,0.57,1.6,None,Oklahoma,Canadian,Reviewed
15172,2019-08-02 09:44:59,1.9,OGS,None,35.146,-95.3465,5.0,0.35,0.35,1.8,None,Oklahoma,Pittsburg,Reviewed
15701,2019-08-02 10:56:18,3.4,USGS,None,36.36166667,-98.15283333,7.18,0.14,0.14,0.5,None,Oklahoma,Alfalfa,Reviewed
15179,2019-08-02 11:31:25,1.6,OGS,None,36.3635,-98.156,6.38,0.28,0.28,0.6,None,Oklahoma,Alfalfa,Reviewed
15140,2019-08-02 11:43:08,1.8,OGS,None,35.29583333,-97.67333333,6.99,0.28,0.28,0.5,None,Oklahoma,McClain,Reviewed
15127,2019-08-02 12:14:19,2.3,OGS,None,36.36433333,-98.15933333,7.62,0.14,0.14,0.4,None,Oklahoma,Alfalfa,Reviewed
15170,2019-08-02 15:00:33,2.2,OGS,None,35.832,-98.09083333,7.22,0.14,0.14,0.7,None,Oklahoma,Canadian,Reviewed
15288,2019-08-03 00:07:10,2.2,OGS,None,35.83183333,-98.09266667,7.78,0.21,0.21,0.7,None,Oklahoma,Canadian,Reviewed
15290,2019-08-03 00:07:11,2.2,OGS,None,35.83266667,-98.09266667,7.0,0.28,0.28,0.9,None,Oklahoma,Canadian,Reviewed
15307,2019-08-03 00:15:56,1.5,OGS,None,35.829,-98.0945,7.88,0.14,0.14,0.5,None,Oklahoma,Canadian,Reviewed
15309,2019-08-03 00:15:56,1.6,OGS,None,35.82733333,-98.097,4.33,0.21,0.21,0.7,None,Oklahoma,Canadian,Reviewed
15311,2019-08-03 00:42:30,2.1,OGS,None,35.8335,-98.09233333,7.0,0.14,0.14,0.5,None,Oklahoma,Canadian,Reviewed
15313,2019-08-03 00:42:31,2.1,OGS,None,35.82966667,-98.097,7.0,0.21,0.21,0.7,None,Oklahoma,Canadian,Reviewed
15315,2019-08-03 01:21:41,1.8,OGS,None,35.83666667,-98.0885,7.53,0.21,0.21,0.6,None,Oklahoma,Canadian,Reviewed
15360,2019-08-03 01:21:42,1.6,OGS,None,35.832,-98.0875,7.0,0.35,0.35,0.8,None,Oklahoma,Canadian,Reviewed
15303,2019-08-03 02:11:28,2.1,OGS,None,35.294,-97.663,6.25,0.14,0.14,0.3,None,Oklahoma,McClain,Reviewed
15305,2019-08-03 02:11:29,2.2,OGS,None,35.28533333,-97.66083333,5.11,0.28,0.28,0.6,None,Oklahoma,McClain,Reviewed
15356,2019-08-03 04:53:11,2.2,OGS,None,36.83633333,-97.73983333,7.37,0.21,0.21,0.4,None,Oklahoma,Grant,Reviewed
15357,2019-08-03 04:54:47,1.1,OGS,None,36.92516667,-97.69833333,6.68,0.49,0.49,1.3,None,Oklahoma,Grant,Reviewed
15443,2019-08-03 04:58:47,1.9,OGS,None,35.82966667,-98.095,7.94,0.14,0.14,0.6,None,Oklahoma,Canadian,Reviewed
15441,2019-08-03 04:58:47,2.0,OGS,None,35.8245,-98.093,5.71,0.28,0.28,1.0,None,Oklahoma,Canadian,Reviewed
15384,2019-08-03 11:32:56,1.7,OGS,None,36.26433333,-97.71566667,6.9,0.21,0.21,0.5,None,Oklahoma,Garfield,Reviewed
15431,2019-08-03 12:01:11,1.8,OGS,None,36.70016667,-97.66583333,7.31,0.21,0.21,0.5,None,Oklahoma,Grant,Reviewed
15434,2019-08-03 13:15:32,2.0,OGS,None,36.91683333,-97.99166667,4.63,0.28,0.28,0.6,None,Kansas,Harper,Reviewed
15370,2019-08-03 13:27:47,2.1,OGS,None,35.83483333,-98.08716667,7.77,0.14,0.14,0.5,None,Oklahoma,Canadian,Reviewed
